file_id	image_path	species	source	set
1229	dataset/images\train\lab\quercus_velutina\wb1446-07-1.jpg	quercus_velutina	lab	train
1230	dataset/images\train\lab\quercus_velutina\wb1446-07-3.jpg	quercus_velutina	lab	train
1231	dataset/images\train\lab\quercus_velutina\wb1446-08-1.jpg	quercus_velutina	lab	train
1232	dataset/images\train\lab\quercus_velutina\wb1446-08-2.jpg	quercus_velutina	lab	train
1233	dataset/images\train\lab\quercus_velutina\wb1446-08-3.jpg	quercus_velutina	lab	train
1234	dataset/images\train\lab\quercus_velutina\wb1446-08-4.jpg	quercus_velutina	lab	train
1235	dataset/images\train\lab\quercus_velutina\wb1446-09-3.jpg	quercus_velutina	lab	train
1236	dataset/images\train\lab\quercus_velutina\wb1446-09-4.jpg	quercus_velutina	lab	train
1237	dataset/images\train\lab\quercus_velutina\wb1446-10-2.jpg	quercus_velutina	lab	train
1238	dataset/images\train\lab\quercus_velutina\wb1446-10-3.jpg	quercus_velutina	lab	train
1239	dataset/images\train\lab\quercus_velutina\wb1446-10-4.jpg	quercus_velutina	lab	train
1240	dataset/images\train\lab\quercus_velutina\wb1447-01-1.jpg	quercus_velutina	lab	train
1241	dataset/images\train\lab\quercus_velutina\wb1447-01-2.jpg	quercus_velutina	lab	train
1242	dataset/images\train\lab\quercus_velutina\wb1447-01-3.jpg	quercus_velutina	lab	train
1243	dataset/images\train\lab\quercus_velutina\wb1447-02-1.jpg	quercus_velutina	lab	train
1244	dataset/images\train\lab\quercus_velutina\wb1447-02-4.jpg	quercus_velutina	lab	train
1245	dataset/images\train\lab\quercus_velutina\wb1447-03-1.jpg	quercus_velutina	lab	train
1246	dataset/images\train\lab\quercus_velutina\wb1447-03-2.jpg	quercus_velutina	lab	train
1247	dataset/images\train\lab\quercus_velutina\wb1447-03-4.jpg	quercus_velutina	lab	train
1248	dataset/images\train\lab\quercus_velutina\wb1447-04-1.jpg	quercus_velutina	lab	train
1249	dataset/images\train\lab\quercus_velutina\wb1447-04-2.jpg	quercus_velutina	lab	train
1250	dataset/images\train\lab\quercus_velutina\wb1447-04-3.jpg	quercus_velutina	lab	train
1251	dataset/images\train\lab\quercus_velutina\wb1447-04-4.jpg	quercus_velutina	lab	train
1252	dataset/images\train\lab\quercus_velutina\wb1447-05-2.jpg	quercus_velutina	lab	train
1253	dataset/images\train\lab\quercus_velutina\wb1447-05-3.jpg	quercus_velutina	lab	train
1254	dataset/images\train\lab\quercus_velutina\wb1447-05-4.jpg	quercus_velutina	lab	train
1255	dataset/images\train\lab\quercus_velutina\wb1447-06-1.jpg	quercus_velutina	lab	train
1256	dataset/images\train\lab\quercus_velutina\wb1447-06-3.jpg	quercus_velutina	lab	train
1257	dataset/images\train\lab\quercus_velutina\wb1447-06-4.jpg	quercus_velutina	lab	train
1258	dataset/images\train\lab\quercus_velutina\wb1447-07-1.jpg	quercus_velutina	lab	train
1259	dataset/images\train\lab\quercus_velutina\wb1447-07-3.jpg	quercus_velutina	lab	train
1260	dataset/images\train\lab\quercus_velutina\wb1447-08-1.jpg	quercus_velutina	lab	train
1261	dataset/images\train\lab\quercus_velutina\wb1447-08-2.jpg	quercus_velutina	lab	train
1262	dataset/images\train\lab\quercus_velutina\wb1447-08-3.jpg	quercus_velutina	lab	train
1263	dataset/images\train\lab\quercus_velutina\wb1447-08-4.jpg	quercus_velutina	lab	train
1264	dataset/images\train\lab\quercus_velutina\wb1447-09-3.jpg	quercus_velutina	lab	train
1265	dataset/images\train\lab\quercus_velutina\wb1447-09-4.jpg	quercus_velutina	lab	train
1266	dataset/images\train\lab\quercus_velutina\wb1447-10-1.jpg	quercus_velutina	lab	train
1267	dataset/images\train\lab\quercus_velutina\wb1447-10-2.jpg	quercus_velutina	lab	train
1268	dataset/images\train\lab\quercus_velutina\wb1447-10-4.jpg	quercus_velutina	lab	train
1269	dataset/images\train\field\acer_campestre\13291732970169.jpg	acer_campestre	field	train
1270	dataset/images\train\field\acer_campestre\13291732970222.jpg	acer_campestre	field	train
1271	dataset/images\train\field\acer_campestre\13291732970717.jpg	acer_campestre	field	train
1272	dataset/images\train\field\acer_campestre\13291732970977.jpg	acer_campestre	field	train
1273	dataset/images\train\field\acer_campestre\13291732971753.jpg	acer_campestre	field	train
1274	dataset/images\train\field\acer_campestre\13291732972088.jpg	acer_campestre	field	train
1275	dataset/images\train\field\acer_campestre\13291732972114.jpg	acer_campestre	field	train
1276	dataset/images\train\field\acer_campestre\13291732972155.jpg	acer_campestre	field	train
1277	dataset/images\train\field\acer_campestre\13291732972527.jpg	acer_campestre	field	train
1278	dataset/images\train\field\acer_campestre\13291732974605.jpg	acer_campestre	field	train
1279	dataset/images\train\field\acer_campestre\13291732974669.jpg	acer_campestre	field	train
1280	dataset/images\train\field\acer_campestre\13291732975289.jpg	acer_campestre	field	train
1281	dataset/images\train\field\acer_campestre\13291732975387.jpg	acer_campestre	field	train
1282	dataset/images\train\field\acer_campestre\13291732975636.jpg	acer_campestre	field	train
1283	dataset/images\train\field\acer_campestre\13291732976170.jpg	acer_campestre	field	train
1284	dataset/images\train\field\acer_campestre\13291732976397.jpg	acer_campestre	field	train
1285	dataset/images\train\field\acer_campestre\13291732977220.jpg	acer_campestre	field	train
1286	dataset/images\train\field\acer_campestre\13291732978235.jpg	acer_campestre	field	train
1287	dataset/images\train\field\acer_campestre\13291732978427.jpg	acer_campestre	field	train
1288	dataset/images\train\field\acer_campestre\13291732978518.jpg	acer_campestre	field	train
1289	dataset/images\train\field\acer_campestre\13291732978630.jpg	acer_campestre	field	train
1290	dataset/images\train\field\acer_campestre\13291732978754.jpg	acer_campestre	field	train
1291	dataset/images\train\field\acer_campestre\13291732978855.jpg	acer_campestre	field	train
1292	dataset/images\train\field\acer_campestre\13291732979190.jpg	acer_campestre	field	train
1293	dataset/images\train\field\acer_campestre\13291732979867.jpg	acer_campestre	field	train
1294	dataset/images\train\field\acer_ginnala\13291762510376.jpg	acer_ginnala	field	train
1295	dataset/images\train\field\acer_ginnala\13291762511387.jpg	acer_ginnala	field	train
1296	dataset/images\train\field\acer_ginnala\13291762511614.jpg	acer_ginnala	field	train
1297	dataset/images\train\field\acer_ginnala\13291762512231.jpg	acer_ginnala	field	train
1298	dataset/images\train\field\acer_ginnala\13291762512991.jpg	acer_ginnala	field	train
1299	dataset/images\train\field\acer_ginnala\13291762512992.jpg	acer_ginnala	field	train
1300	dataset/images\train\field\acer_ginnala\13291762513049.jpg	acer_ginnala	field	train
1301	dataset/images\train\field\acer_ginnala\13291762513557.jpg	acer_ginnala	field	train
1302	dataset/images\train\field\acer_ginnala\13291762513733.jpg	acer_ginnala	field	train
1303	dataset/images\train\field\acer_ginnala\13291762514247.jpg	acer_ginnala	field	train
1304	dataset/images\train\field\acer_ginnala\13291762514877.jpg	acer_ginnala	field	train
1305	dataset/images\train\field\acer_ginnala\13291762515140.jpg	acer_ginnala	field	train
1306	dataset/images\train\field\acer_ginnala\13291762516235.jpg	acer_ginnala	field	train
1307	dataset/images\train\field\acer_ginnala\13291762516851.jpg	acer_ginnala	field	train
1308	dataset/images\train\field\acer_ginnala\13291762517025.jpg	acer_ginnala	field	train
1309	dataset/images\train\field\acer_ginnala\13291762517315.jpg	acer_ginnala	field	train
1310	dataset/images\train\field\acer_ginnala\13291762517364.jpg	acer_ginnala	field	train
1311	dataset/images\train\field\acer_ginnala\13291762518131.jpg	acer_ginnala	field	train
1312	dataset/images\train\field\acer_ginnala\13291762519139.jpg	acer_ginnala	field	train
1313	dataset/images\train\field\acer_ginnala\13291762519532.jpg	acer_ginnala	field	train
1314	dataset/images\train\field\acer_ginnala\13291762519586.jpg	acer_ginnala	field	train
1315	dataset/images\train\field\acer_negundo\13001151160468.jpg	acer_negundo	field	train
1316	dataset/images\train\field\acer_negundo\13001151161072.jpg	acer_negundo	field	train
1317	dataset/images\train\field\acer_negundo\13001151161760.jpg	acer_negundo	field	train
1318	dataset/images\train\field\acer_negundo\13001151162113.jpg	acer_negundo	field	train
1319	dataset/images\train\field\acer_negundo\13001151163249.jpg	acer_negundo	field	train
1320	dataset/images\train\field\acer_negundo\13001151163555.jpg	acer_negundo	field	train
1321	dataset/images\train\field\acer_negundo\13001151163880.jpg	acer_negundo	field	train
1322	dataset/images\train\field\acer_negundo\13001151163946.jpg	acer_negundo	field	train
1323	dataset/images\train\field\acer_negundo\13001151164094.jpg	acer_negundo	field	train
1324	dataset/images\train\field\acer_negundo\13001151164384.jpg	acer_negundo	field	train
1325	dataset/images\train\field\acer_negundo\13001151164597.jpg	acer_negundo	field	train
1326	dataset/images\train\field\acer_negundo\13001151164737.jpg	acer_negundo	field	train
1327	dataset/images\train\field\acer_negundo\13001151165342.jpg	acer_negundo	field	train
1328	dataset/images\train\field\acer_negundo\13001151165602.jpg	acer_negundo	field	train
1329	dataset/images\train\field\acer_negundo\13001151165933.jpg	acer_negundo	field	train
1330	dataset/images\train\field\acer_negundo\13001151166181.jpg	acer_negundo	field	train
1331	dataset/images\train\field\acer_negundo\13001151166827.jpg	acer_negundo	field	train
1332	dataset/images\train\field\acer_negundo\13001151167202.jpg	acer_negundo	field	train
1333	dataset/images\train\field\acer_negundo\13001151167717.jpg	acer_negundo	field	train
1334	dataset/images\train\field\acer_negundo\13001151167978.jpg	acer_negundo	field	train
1335	dataset/images\train\field\acer_negundo\13001151168681.jpg	acer_negundo	field	train
1336	dataset/images\train\field\acer_negundo\13001151169169.jpg	acer_negundo	field	train
1337	dataset/images\train\field\acer_negundo\13001151169463.jpg	acer_negundo	field	train
1338	dataset/images\train\field\aesculus_glabra\12991998619941.jpg	aesculus_glabra	field	train
1339	dataset/images\train\field\aesculus_glabra\12991998652585.jpg	aesculus_glabra	field	train
1340	dataset/images\train\field\aesculus_glabra\12991998662684.jpg	aesculus_glabra	field	train
1341	dataset/images\train\field\aesculus_glabra\12991998673202.jpg	aesculus_glabra	field	train
1342	dataset/images\train\field\aesculus_glabra\12991998680832.jpg	aesculus_glabra	field	train
1343	dataset/images\train\field\aesculus_glabra\12991998707449.jpg	aesculus_glabra	field	train
1344	dataset/images\train\field\aesculus_glabra\12991998716933.jpg	aesculus_glabra	field	train
1345	dataset/images\train\field\aesculus_glabra\12991998748292.jpg	aesculus_glabra	field	train
1346	dataset/images\train\field\aesculus_glabra\12991998756890.jpg	aesculus_glabra	field	train
1347	dataset/images\train\field\aesculus_glabra\12991998766800.jpg	aesculus_glabra	field	train
1348	dataset/images\train\field\aesculus_glabra\12991998790241.jpg	aesculus_glabra	field	train
1349	dataset/images\train\field\aesculus_glabra\12991998806445.jpg	aesculus_glabra	field	train
1350	dataset/images\train\field\aesculus_glabra\12991998812894.jpg	aesculus_glabra	field	train
1351	dataset/images\train\field\aesculus_glabra\12991998845966.jpg	aesculus_glabra	field	train
1352	dataset/images\train\field\aesculus_glabra\12991998855820.jpg	aesculus_glabra	field	train
1353	dataset/images\train\field\aesculus_glabra\12991998855858.jpg	aesculus_glabra	field	train
1354	dataset/images\train\field\aesculus_glabra\12991998861964.jpg	aesculus_glabra	field	train
1355	dataset/images\train\field\aesculus_glabra\12991998867878.jpg	aesculus_glabra	field	train
1356	dataset/images\train\field\aesculus_glabra\12991998869701.jpg	aesculus_glabra	field	train
1357	dataset/images\train\field\aesculus_glabra\12991998871112.jpg	aesculus_glabra	field	train
1358	dataset/images\train\field\aesculus_glabra\12991998875145.jpg	aesculus_glabra	field	train
1359	dataset/images\train\field\aesculus_glabra\12991998893636.jpg	aesculus_glabra	field	train
1360	dataset/images\train\field\aesculus_glabra\12991998897336.jpg	aesculus_glabra	field	train
1361	dataset/images\train\field\aesculus_glabra\12991998899184.jpg	aesculus_glabra	field	train
1362	dataset/images\train\field\aesculus_glabra\12991998902857.jpg	aesculus_glabra	field	train
1363	dataset/images\train\field\aesculus_glabra\12991998910059.jpg	aesculus_glabra	field	train
1364	dataset/images\train\field\aesculus_glabra\12991998922363.jpg	aesculus_glabra	field	train
1365	dataset/images\train\field\aesculus_glabra\12991998933130.jpg	aesculus_glabra	field	train
1366	dataset/images\train\field\aesculus_glabra\12991998944827.jpg	aesculus_glabra	field	train
1367	dataset/images\train\field\aesculus_glabra\12991998954025.jpg	aesculus_glabra	field	train
1368	dataset/images\train\field\albizia_julibrissin\13001200140350.jpg	albizia_julibrissin	field	train
1369	dataset/images\train\field\albizia_julibrissin\13001200141126.jpg	albizia_julibrissin	field	train
1370	dataset/images\train\field\albizia_julibrissin\13001200141330.jpg	albizia_julibrissin	field	train
1371	dataset/images\train\field\albizia_julibrissin\13001200142461.jpg	albizia_julibrissin	field	train
1372	dataset/images\train\field\albizia_julibrissin\13001200142986.jpg	albizia_julibrissin	field	train
1373	dataset/images\train\field\albizia_julibrissin\13001200144145.jpg	albizia_julibrissin	field	train
1374	dataset/images\train\field\albizia_julibrissin\13001200144397.jpg	albizia_julibrissin	field	train
1375	dataset/images\train\field\albizia_julibrissin\13001200144431.jpg	albizia_julibrissin	field	train
1376	dataset/images\train\field\albizia_julibrissin\13001200144935.jpg	albizia_julibrissin	field	train
1377	dataset/images\train\field\albizia_julibrissin\13001200144946.jpg	albizia_julibrissin	field	train
1378	dataset/images\train\field\albizia_julibrissin\13001200145991.jpg	albizia_julibrissin	field	train
1379	dataset/images\train\field\albizia_julibrissin\13001200146606.jpg	albizia_julibrissin	field	train
1380	dataset/images\train\field\albizia_julibrissin\13001200146921.jpg	albizia_julibrissin	field	train
1381	dataset/images\train\field\albizia_julibrissin\13001200147249.jpg	albizia_julibrissin	field	train
1382	dataset/images\train\field\albizia_julibrissin\13001200148252.jpg	albizia_julibrissin	field	train
1383	dataset/images\train\field\albizia_julibrissin\13001200148897.jpg	albizia_julibrissin	field	train
1384	dataset/images\train\field\albizia_julibrissin\13001200149522.jpg	albizia_julibrissin	field	train
1385	dataset/images\train\field\albizia_julibrissin\13001200149537.jpg	albizia_julibrissin	field	train
1386	dataset/images\train\field\albizia_julibrissin\13001200149896.jpg	albizia_julibrissin	field	train
1387	dataset/images\train\field\amelanchier_arborea\13291782500073.jpg	amelanchier_arborea	field	train
1388	dataset/images\train\field\amelanchier_arborea\13291782500308.jpg	amelanchier_arborea	field	train
1389	dataset/images\train\field\amelanchier_arborea\13291782500338.jpg	amelanchier_arborea	field	train
1390	dataset/images\train\field\amelanchier_arborea\13291782501030.jpg	amelanchier_arborea	field	train
1391	dataset/images\train\field\amelanchier_arborea\13291782501114.jpg	amelanchier_arborea	field	train
1392	dataset/images\train\field\amelanchier_arborea\13291782501605.jpg	amelanchier_arborea	field	train
1393	dataset/images\train\field\amelanchier_arborea\13291782502370.jpg	amelanchier_arborea	field	train
1394	dataset/images\train\field\amelanchier_arborea\13291782502457.jpg	amelanchier_arborea	field	train
1395	dataset/images\train\field\amelanchier_arborea\13291782502586.jpg	amelanchier_arborea	field	train
1396	dataset/images\train\field\amelanchier_arborea\13291782502674.jpg	amelanchier_arborea	field	train
1397	dataset/images\train\field\amelanchier_arborea\13291782503893.jpg	amelanchier_arborea	field	train
1398	dataset/images\train\field\amelanchier_arborea\13291782504786.jpg	amelanchier_arborea	field	train
1399	dataset/images\train\field\amelanchier_arborea\13291782504863.jpg	amelanchier_arborea	field	train
1400	dataset/images\train\field\amelanchier_arborea\13291782505163.jpg	amelanchier_arborea	field	train
1401	dataset/images\train\field\amelanchier_arborea\13291782505457.jpg	amelanchier_arborea	field	train
1402	dataset/images\train\field\amelanchier_arborea\13291782505662.jpg	amelanchier_arborea	field	train
1403	dataset/images\train\field\amelanchier_arborea\13291782505707.jpg	amelanchier_arborea	field	train
1404	dataset/images\train\field\amelanchier_arborea\13291782505734.jpg	amelanchier_arborea	field	train
1405	dataset/images\train\field\amelanchier_arborea\13291782505757.jpg	amelanchier_arborea	field	train
1406	dataset/images\train\field\amelanchier_arborea\13291782505763.jpg	amelanchier_arborea	field	train
1407	dataset/images\train\field\amelanchier_arborea\13291782505981.jpg	amelanchier_arborea	field	train
1408	dataset/images\train\field\amelanchier_arborea\13291782506322.jpg	amelanchier_arborea	field	train
1409	dataset/images\train\field\amelanchier_arborea\13291782506837.jpg	amelanchier_arborea	field	train
1410	dataset/images\train\field\amelanchier_arborea\13291782506893.jpg	amelanchier_arborea	field	train
1411	dataset/images\train\field\amelanchier_arborea\13291782506983.jpg	amelanchier_arborea	field	train
1412	dataset/images\train\field\amelanchier_arborea\13291782507023.jpg	amelanchier_arborea	field	train
1413	dataset/images\train\field\amelanchier_arborea\13291782507247.jpg	amelanchier_arborea	field	train
1414	dataset/images\train\field\amelanchier_arborea\13291782507547.jpg	amelanchier_arborea	field	train
1415	dataset/images\train\field\amelanchier_arborea\13291782508052.jpg	amelanchier_arborea	field	train
1416	dataset/images\train\field\amelanchier_arborea\13291782509106.jpg	amelanchier_arborea	field	train
1417	dataset/images\train\field\betula_nigra\1258487222_0000.jpg	betula_nigra	field	train
1418	dataset/images\train\field\betula_nigra\1258487222_0002.jpg	betula_nigra	field	train
1419	dataset/images\train\field\betula_nigra\1258487222_0005.jpg	betula_nigra	field	train
1420	dataset/images\train\field\betula_nigra\1258487222_0006.jpg	betula_nigra	field	train
1421	dataset/images\train\field\betula_nigra\1258487222_0008.jpg	betula_nigra	field	train
1422	dataset/images\train\field\betula_nigra\1258487222_0009.jpg	betula_nigra	field	train
1423	dataset/images\train\field\betula_nigra\1259039526_0000.jpg	betula_nigra	field	train
1424	dataset/images\train\field\betula_nigra\1259039526_0001.jpg	betula_nigra	field	train
1425	dataset/images\train\field\betula_nigra\1259039526_0003.jpg	betula_nigra	field	train
1426	dataset/images\train\field\betula_nigra\1259039526_0007.jpg	betula_nigra	field	train
1427	dataset/images\train\field\betula_nigra\1259039526_0008.jpg	betula_nigra	field	train
1428	dataset/images\train\field\betula_nigra\1259039526_0014.jpg	betula_nigra	field	train
1429	dataset/images\train\field\betula_nigra\1259039526_0016.jpg	betula_nigra	field	train
1430	dataset/images\train\field\betula_nigra\1259039526_0017.jpg	betula_nigra	field	train
1431	dataset/images\train\field\carya_cordiformis\13001257140652.jpg	carya_cordiformis	field	train
1432	dataset/images\train\field\carya_cordiformis\13001257141044.jpg	carya_cordiformis	field	train
1433	dataset/images\train\field\carya_cordiformis\13001257141595.jpg	carya_cordiformis	field	train
1434	dataset/images\train\field\carya_cordiformis\13001257141682.jpg	carya_cordiformis	field	train
1435	dataset/images\train\field\carya_cordiformis\13001257142075.jpg	carya_cordiformis	field	train
1436	dataset/images\train\field\carya_cordiformis\13001257142096.jpg	carya_cordiformis	field	train
1437	dataset/images\train\field\carya_cordiformis\13001257142704.jpg	carya_cordiformis	field	train
1438	dataset/images\train\field\carya_cordiformis\13001257142738.jpg	carya_cordiformis	field	train
1439	dataset/images\train\field\carya_cordiformis\13001257142871.jpg	carya_cordiformis	field	train
1440	dataset/images\train\field\carya_cordiformis\13001257143165.jpg	carya_cordiformis	field	train
1441	dataset/images\train\field\carya_cordiformis\13001257143219.jpg	carya_cordiformis	field	train
1442	dataset/images\train\field\carya_cordiformis\13001257143242.jpg	carya_cordiformis	field	train
1443	dataset/images\train\field\carya_cordiformis\13001257143623.jpg	carya_cordiformis	field	train
1444	dataset/images\train\field\carya_cordiformis\13001257143857.jpg	carya_cordiformis	field	train
1445	dataset/images\train\field\carya_cordiformis\13001257144000.jpg	carya_cordiformis	field	train
1446	dataset/images\train\field\carya_cordiformis\13001257144049.jpg	carya_cordiformis	field	train
1447	dataset/images\train\field\carya_cordiformis\13001257146113.jpg	carya_cordiformis	field	train
1448	dataset/images\train\field\carya_cordiformis\13001257146138.jpg	carya_cordiformis	field	train
1449	dataset/images\train\field\carya_cordiformis\13001257146165.jpg	carya_cordiformis	field	train
1450	dataset/images\train\field\carya_cordiformis\13001257146237.jpg	carya_cordiformis	field	train
1451	dataset/images\train\field\carya_cordiformis\13001257146566.jpg	carya_cordiformis	field	train
1452	dataset/images\train\field\carya_cordiformis\13001257146706.jpg	carya_cordiformis	field	train
1453	dataset/images\train\field\carya_cordiformis\13001257146778.jpg	carya_cordiformis	field	train
1454	dataset/images\train\field\carya_cordiformis\13001257146983.jpg	carya_cordiformis	field	train
1455	dataset/images\train\field\carya_cordiformis\13001257147201.jpg	carya_cordiformis	field	train
1456	dataset/images\train\field\carya_cordiformis\13001257147235.jpg	carya_cordiformis	field	train
1457	dataset/images\train\field\carya_cordiformis\13001257147289.jpg	carya_cordiformis	field	train
1458	dataset/images\train\field\carya_cordiformis\13001257147354.jpg	carya_cordiformis	field	train
1459	dataset/images\train\field\carya_cordiformis\13001257147476.jpg	carya_cordiformis	field	train
1460	dataset/images\train\field\carya_cordiformis\13001257147749.jpg	carya_cordiformis	field	train
1461	dataset/images\train\field\carya_cordiformis\13001257147913.jpg	carya_cordiformis	field	train
1462	dataset/images\train\field\carya_cordiformis\13001257148801.jpg	carya_cordiformis	field	train
1463	dataset/images\train\field\carya_cordiformis\13001257148814.jpg	carya_cordiformis	field	train
1464	dataset/images\train\field\carya_cordiformis\13001257149263.jpg	carya_cordiformis	field	train
1465	dataset/images\train\field\carya_cordiformis\13001257149510.jpg	carya_cordiformis	field	train
1466	dataset/images\train\field\carya_cordiformis\13001257149899.jpg	carya_cordiformis	field	train
1467	dataset/images\train\field\catalpa_speciosa\1249059957_0001.jpg	catalpa_speciosa	field	train
1468	dataset/images\train\field\catalpa_speciosa\1249059957_0003.jpg	catalpa_speciosa	field	train
1469	dataset/images\train\field\catalpa_speciosa\1249059957_0004.jpg	catalpa_speciosa	field	train
1470	dataset/images\train\field\catalpa_speciosa\1249316343_0000.jpg	catalpa_speciosa	field	train
1471	dataset/images\train\field\catalpa_speciosa\1249316343_0001.jpg	catalpa_speciosa	field	train
1472	dataset/images\train\field\catalpa_speciosa\1249316343_0002.jpg	catalpa_speciosa	field	train
1473	dataset/images\train\field\catalpa_speciosa\1249316343_0003.jpg	catalpa_speciosa	field	train
1474	dataset/images\train\field\catalpa_speciosa\1249316343_0004.jpg	catalpa_speciosa	field	train
1475	dataset/images\train\field\catalpa_speciosa\1259110850_0008.jpg	catalpa_speciosa	field	train
1476	dataset/images\train\field\catalpa_speciosa\1259110850_0046.jpg	catalpa_speciosa	field	train
1477	dataset/images\train\field\catalpa_speciosa\1259110850_0115.jpg	catalpa_speciosa	field	train
1478	dataset/images\train\field\catalpa_speciosa\13001271780075.jpg	catalpa_speciosa	field	train
1479	dataset/images\train\field\catalpa_speciosa\13001271780580.jpg	catalpa_speciosa	field	train
1480	dataset/images\train\field\catalpa_speciosa\13001271780692.jpg	catalpa_speciosa	field	train
1481	dataset/images\train\field\catalpa_speciosa\13001271781027.jpg	catalpa_speciosa	field	train
1482	dataset/images\train\field\catalpa_speciosa\13001271781307.jpg	catalpa_speciosa	field	train
1483	dataset/images\train\field\catalpa_speciosa\13001271781486.jpg	catalpa_speciosa	field	train
1484	dataset/images\train\field\catalpa_speciosa\13001271781529.jpg	catalpa_speciosa	field	train
1485	dataset/images\train\field\catalpa_speciosa\13001271781887.jpg	catalpa_speciosa	field	train
1486	dataset/images\train\field\catalpa_speciosa\13001271782110.jpg	catalpa_speciosa	field	train
1487	dataset/images\train\field\catalpa_speciosa\13001271782578.jpg	catalpa_speciosa	field	train
1488	dataset/images\train\field\catalpa_speciosa\13001271783188.jpg	catalpa_speciosa	field	train
1489	dataset/images\train\field\catalpa_speciosa\13001271783287.jpg	catalpa_speciosa	field	train
1490	dataset/images\train\field\catalpa_speciosa\13001271783461.jpg	catalpa_speciosa	field	train
1491	dataset/images\train\field\catalpa_speciosa\13001271783716.jpg	catalpa_speciosa	field	train
1492	dataset/images\train\field\catalpa_speciosa\13001271783789.jpg	catalpa_speciosa	field	train
1493	dataset/images\train\field\catalpa_speciosa\13001271783947.jpg	catalpa_speciosa	field	train
1494	dataset/images\train\field\catalpa_speciosa\13001271784201.jpg	catalpa_speciosa	field	train
1495	dataset/images\train\field\catalpa_speciosa\13001271784683.jpg	catalpa_speciosa	field	train
1496	dataset/images\train\field\catalpa_speciosa\13001271785047.jpg	catalpa_speciosa	field	train
1497	dataset/images\train\field\catalpa_speciosa\13001271785407.jpg	catalpa_speciosa	field	train
1498	dataset/images\train\field\catalpa_speciosa\13001271785409.jpg	catalpa_speciosa	field	train
1499	dataset/images\train\field\catalpa_speciosa\13001271785639.jpg	catalpa_speciosa	field	train
1500	dataset/images\train\field\catalpa_speciosa\13001271785891.jpg	catalpa_speciosa	field	train
1501	dataset/images\train\field\catalpa_speciosa\13001271786337.jpg	catalpa_speciosa	field	train
1502	dataset/images\train\field\catalpa_speciosa\13001271786374.jpg	catalpa_speciosa	field	train
1503	dataset/images\train\field\catalpa_speciosa\13001271786489.jpg	catalpa_speciosa	field	train
1504	dataset/images\train\field\catalpa_speciosa\13001271786571.jpg	catalpa_speciosa	field	train
1505	dataset/images\train\field\catalpa_speciosa\13001271786674.jpg	catalpa_speciosa	field	train
1506	dataset/images\train\field\catalpa_speciosa\13001271786781.jpg	catalpa_speciosa	field	train
1507	dataset/images\train\field\catalpa_speciosa\13001271786849.jpg	catalpa_speciosa	field	train
1508	dataset/images\train\field\catalpa_speciosa\13001271786900.jpg	catalpa_speciosa	field	train
1509	dataset/images\train\field\catalpa_speciosa\13001271786975.jpg	catalpa_speciosa	field	train
1510	dataset/images\train\field\catalpa_speciosa\13001271787473.jpg	catalpa_speciosa	field	train
1511	dataset/images\train\field\catalpa_speciosa\13001271787754.jpg	catalpa_speciosa	field	train
1512	dataset/images\train\field\catalpa_speciosa\13001271787763.jpg	catalpa_speciosa	field	train
1513	dataset/images\train\field\catalpa_speciosa\13001271788071.jpg	catalpa_speciosa	field	train
1514	dataset/images\train\field\catalpa_speciosa\13001271788507.jpg	catalpa_speciosa	field	train
1515	dataset/images\train\field\catalpa_speciosa\13001271788743.jpg	catalpa_speciosa	field	train
1516	dataset/images\train\field\catalpa_speciosa\13001271789666.jpg	catalpa_speciosa	field	train
1517	dataset/images\train\field\corylus_colurna\13291794490975.jpg	corylus_colurna	field	train
1518	dataset/images\train\field\corylus_colurna\13291794491830.jpg	corylus_colurna	field	train
1519	dataset/images\train\field\corylus_colurna\13291794492125.jpg	corylus_colurna	field	train
1520	dataset/images\train\field\corylus_colurna\13291794492456.jpg	corylus_colurna	field	train
1521	dataset/images\train\field\corylus_colurna\13291794492484.jpg	corylus_colurna	field	train
1522	dataset/images\train\field\corylus_colurna\13291794492908.jpg	corylus_colurna	field	train
1523	dataset/images\train\field\corylus_colurna\13291794492922.jpg	corylus_colurna	field	train
1524	dataset/images\train\field\corylus_colurna\13291794493052.jpg	corylus_colurna	field	train
1525	dataset/images\train\field\corylus_colurna\13291794493157.jpg	corylus_colurna	field	train
1526	dataset/images\train\field\corylus_colurna\13291794493578.jpg	corylus_colurna	field	train
1527	dataset/images\train\field\corylus_colurna\13291794493615.jpg	corylus_colurna	field	train
1528	dataset/images\train\field\corylus_colurna\13291794494185.jpg	corylus_colurna	field	train
1529	dataset/images\train\field\corylus_colurna\13291794494552.jpg	corylus_colurna	field	train
1530	dataset/images\train\field\corylus_colurna\13291794494886.jpg	corylus_colurna	field	train
1531	dataset/images\train\field\corylus_colurna\13291794494937.jpg	corylus_colurna	field	train
1532	dataset/images\train\field\corylus_colurna\13291794495612.jpg	corylus_colurna	field	train
1533	dataset/images\train\field\corylus_colurna\13291794495958.jpg	corylus_colurna	field	train
1534	dataset/images\train\field\corylus_colurna\13291794496114.jpg	corylus_colurna	field	train
1535	dataset/images\train\field\corylus_colurna\13291794496619.jpg	corylus_colurna	field	train
1536	dataset/images\train\field\corylus_colurna\13291794497126.jpg	corylus_colurna	field	train
1537	dataset/images\train\field\corylus_colurna\13291794497311.jpg	corylus_colurna	field	train
1538	dataset/images\train\field\corylus_colurna\13291794498425.jpg	corylus_colurna	field	train
