file_id	image_path	segmented_path	species	source
72578	dataset/images/lab/quercus_velutina/wb1445-05-2.jpg	dataset/segmented/lab/quercus_velutina/wb1445-05-2.png	Quercus velutina	lab
72579	dataset/images/lab/quercus_velutina/wb1445-05-3.jpg	dataset/segmented/lab/quercus_velutina/wb1445-05-3.png	Quercus velutina	lab
72580	dataset/images/lab/quercus_velutina/wb1445-05-4.jpg	dataset/segmented/lab/quercus_velutina/wb1445-05-4.png	Quercus velutina	lab
72581	dataset/images/lab/quercus_velutina/wb1445-06-1.jpg	dataset/segmented/lab/quercus_velutina/wb1445-06-1.png	Quercus velutina	lab
72582	dataset/images/lab/quercus_velutina/wb1445-06-2.jpg	dataset/segmented/lab/quercus_velutina/wb1445-06-2.png	Quercus velutina	lab
72583	dataset/images/lab/quercus_velutina/wb1445-06-3.jpg	dataset/segmented/lab/quercus_velutina/wb1445-06-3.png	Quercus velutina	lab
72584	dataset/images/lab/quercus_velutina/wb1445-06-4.jpg	dataset/segmented/lab/quercus_velutina/wb1445-06-4.png	Quercus velutina	lab
72585	dataset/images/lab/quercus_velutina/wb1445-07-1.jpg	dataset/segmented/lab/quercus_velutina/wb1445-07-1.png	Quercus velutina	lab
72586	dataset/images/lab/quercus_velutina/wb1445-07-2.jpg	dataset/segmented/lab/quercus_velutina/wb1445-07-2.png	Quercus velutina	lab
72587	dataset/images/lab/quercus_velutina/wb1445-07-3.jpg	dataset/segmented/lab/quercus_velutina/wb1445-07-3.png	Quercus velutina	lab
72588	dataset/images/lab/quercus_velutina/wb1445-07-4.jpg	dataset/segmented/lab/quercus_velutina/wb1445-07-4.png	Quercus velutina	lab
72589	dataset/images/lab/quercus_velutina/wb1445-08-1.jpg	dataset/segmented/lab/quercus_velutina/wb1445-08-1.png	Quercus velutina	lab
72590	dataset/images/lab/quercus_velutina/wb1445-08-2.jpg	dataset/segmented/lab/quercus_velutina/wb1445-08-2.png	Quercus velutina	lab
72591	dataset/images/lab/quercus_velutina/wb1445-08-3.jpg	dataset/segmented/lab/quercus_velutina/wb1445-08-3.png	Quercus velutina	lab
72592	dataset/images/lab/quercus_velutina/wb1445-08-4.jpg	dataset/segmented/lab/quercus_velutina/wb1445-08-4.png	Quercus velutina	lab
72593	dataset/images/lab/quercus_velutina/wb1445-09-1.jpg	dataset/segmented/lab/quercus_velutina/wb1445-09-1.png	Quercus velutina	lab
72594	dataset/images/lab/quercus_velutina/wb1445-09-2.jpg	dataset/segmented/lab/quercus_velutina/wb1445-09-2.png	Quercus velutina	lab
72595	dataset/images/lab/quercus_velutina/wb1445-09-3.jpg	dataset/segmented/lab/quercus_velutina/wb1445-09-3.png	Quercus velutina	lab
72596	dataset/images/lab/quercus_velutina/wb1445-09-4.jpg	dataset/segmented/lab/quercus_velutina/wb1445-09-4.png	Quercus velutina	lab
72597	dataset/images/lab/quercus_velutina/wb1445-10-1.jpg	dataset/segmented/lab/quercus_velutina/wb1445-10-1.png	Quercus velutina	lab
72598	dataset/images/lab/quercus_velutina/wb1445-10-2.jpg	dataset/segmented/lab/quercus_velutina/wb1445-10-2.png	Quercus velutina	lab
72599	dataset/images/lab/quercus_velutina/wb1445-10-3.jpg	dataset/segmented/lab/quercus_velutina/wb1445-10-3.png	Quercus velutina	lab
72600	dataset/images/lab/quercus_velutina/wb1445-10-4.jpg	dataset/segmented/lab/quercus_velutina/wb1445-10-4.png	Quercus velutina	lab
72601	dataset/images/lab/quercus_velutina/wb1446-01-1.jpg	dataset/segmented/lab/quercus_velutina/wb1446-01-1.png	Quercus velutina	lab
72602	dataset/images/lab/quercus_velutina/wb1446-01-2.jpg	dataset/segmented/lab/quercus_velutina/wb1446-01-2.png	Quercus velutina	lab
72603	dataset/images/lab/quercus_velutina/wb1446-01-3.jpg	dataset/segmented/lab/quercus_velutina/wb1446-01-3.png	Quercus velutina	lab
72604	dataset/images/lab/quercus_velutina/wb1446-01-4.jpg	dataset/segmented/lab/quercus_velutina/wb1446-01-4.png	Quercus velutina	lab
72605	dataset/images/lab/quercus_velutina/wb1446-02-1.jpg	dataset/segmented/lab/quercus_velutina/wb1446-02-1.png	Quercus velutina	lab
72606	dataset/images/lab/quercus_velutina/wb1446-02-2.jpg	dataset/segmented/lab/quercus_velutina/wb1446-02-2.png	Quercus velutina	lab
72607	dataset/images/lab/quercus_velutina/wb1446-02-3.jpg	dataset/segmented/lab/quercus_velutina/wb1446-02-3.png	Quercus velutina	lab
72608	dataset/images/lab/quercus_velutina/wb1446-02-4.jpg	dataset/segmented/lab/quercus_velutina/wb1446-02-4.png	Quercus velutina	lab
72609	dataset/images/lab/quercus_velutina/wb1446-03-1.jpg	dataset/segmented/lab/quercus_velutina/wb1446-03-1.png	Quercus velutina	lab
72610	dataset/images/lab/quercus_velutina/wb1446-03-2.jpg	dataset/segmented/lab/quercus_velutina/wb1446-03-2.png	Quercus velutina	lab
72611	dataset/images/lab/quercus_velutina/wb1446-03-3.jpg	dataset/segmented/lab/quercus_velutina/wb1446-03-3.png	Quercus velutina	lab
72612	dataset/images/lab/quercus_velutina/wb1446-03-4.jpg	dataset/segmented/lab/quercus_velutina/wb1446-03-4.png	Quercus velutina	lab
72613	dataset/images/lab/quercus_velutina/wb1446-04-1.jpg	dataset/segmented/lab/quercus_velutina/wb1446-04-1.png	Quercus velutina	lab
72614	dataset/images/lab/quercus_velutina/wb1446-04-2.jpg	dataset/segmented/lab/quercus_velutina/wb1446-04-2.png	Quercus velutina	lab
72615	dataset/images/lab/quercus_velutina/wb1446-04-3.jpg	dataset/segmented/lab/quercus_velutina/wb1446-04-3.png	Quercus velutina	lab
72616	dataset/images/lab/quercus_velutina/wb1446-04-4.jpg	dataset/segmented/lab/quercus_velutina/wb1446-04-4.png	Quercus velutina	lab
72617	dataset/images/lab/quercus_velutina/wb1446-05-1.jpg	dataset/segmented/lab/quercus_velutina/wb1446-05-1.png	Quercus velutina	lab
72618	dataset/images/lab/quercus_velutina/wb1446-05-2.jpg	dataset/segmented/lab/quercus_velutina/wb1446-05-2.png	Quercus velutina	lab
72619	dataset/images/lab/quercus_velutina/wb1446-05-3.jpg	dataset/segmented/lab/quercus_velutina/wb1446-05-3.png	Quercus velutina	lab
72620	dataset/images/lab/quercus_velutina/wb1446-05-4.jpg	dataset/segmented/lab/quercus_velutina/wb1446-05-4.png	Quercus velutina	lab
72621	dataset/images/lab/quercus_velutina/wb1446-06-1.jpg	dataset/segmented/lab/quercus_velutina/wb1446-06-1.png	Quercus velutina	lab
72622	dataset/images/lab/quercus_velutina/wb1446-06-2.jpg	dataset/segmented/lab/quercus_velutina/wb1446-06-2.png	Quercus velutina	lab
72623	dataset/images/lab/quercus_velutina/wb1446-06-3.jpg	dataset/segmented/lab/quercus_velutina/wb1446-06-3.png	Quercus velutina	lab
72624	dataset/images/lab/quercus_velutina/wb1446-06-4.jpg	dataset/segmented/lab/quercus_velutina/wb1446-06-4.png	Quercus velutina	lab
72625	dataset/images/lab/quercus_velutina/wb1446-07-1.jpg	dataset/segmented/lab/quercus_velutina/wb1446-07-1.png	Quercus velutina	lab
72626	dataset/images/lab/quercus_velutina/wb1446-07-2.jpg	dataset/segmented/lab/quercus_velutina/wb1446-07-2.png	Quercus velutina	lab
72627	dataset/images/lab/quercus_velutina/wb1446-07-3.jpg	dataset/segmented/lab/quercus_velutina/wb1446-07-3.png	Quercus velutina	lab
72628	dataset/images/lab/quercus_velutina/wb1446-07-4.jpg	dataset/segmented/lab/quercus_velutina/wb1446-07-4.png	Quercus velutina	lab
72629	dataset/images/lab/quercus_velutina/wb1446-08-1.jpg	dataset/segmented/lab/quercus_velutina/wb1446-08-1.png	Quercus velutina	lab
72630	dataset/images/lab/quercus_velutina/wb1446-08-2.jpg	dataset/segmented/lab/quercus_velutina/wb1446-08-2.png	Quercus velutina	lab
72631	dataset/images/lab/quercus_velutina/wb1446-08-3.jpg	dataset/segmented/lab/quercus_velutina/wb1446-08-3.png	Quercus velutina	lab
72632	dataset/images/lab/quercus_velutina/wb1446-08-4.jpg	dataset/segmented/lab/quercus_velutina/wb1446-08-4.png	Quercus velutina	lab
72633	dataset/images/lab/quercus_velutina/wb1446-09-1.jpg	dataset/segmented/lab/quercus_velutina/wb1446-09-1.png	Quercus velutina	lab
72634	dataset/images/lab/quercus_velutina/wb1446-09-2.jpg	dataset/segmented/lab/quercus_velutina/wb1446-09-2.png	Quercus velutina	lab
72635	dataset/images/lab/quercus_velutina/wb1446-09-3.jpg	dataset/segmented/lab/quercus_velutina/wb1446-09-3.png	Quercus velutina	lab
72636	dataset/images/lab/quercus_velutina/wb1446-09-4.jpg	dataset/segmented/lab/quercus_velutina/wb1446-09-4.png	Quercus velutina	lab
72637	dataset/images/lab/quercus_velutina/wb1446-10-1.jpg	dataset/segmented/lab/quercus_velutina/wb1446-10-1.png	Quercus velutina	lab
72638	dataset/images/lab/quercus_velutina/wb1446-10-2.jpg	dataset/segmented/lab/quercus_velutina/wb1446-10-2.png	Quercus velutina	lab
72639	dataset/images/lab/quercus_velutina/wb1446-10-3.jpg	dataset/segmented/lab/quercus_velutina/wb1446-10-3.png	Quercus velutina	lab
72640	dataset/images/lab/quercus_velutina/wb1446-10-4.jpg	dataset/segmented/lab/quercus_velutina/wb1446-10-4.png	Quercus velutina	lab
72641	dataset/images/lab/quercus_velutina/wb1447-01-1.jpg	dataset/segmented/lab/quercus_velutina/wb1447-01-1.png	Quercus velutina	lab
72642	dataset/images/lab/quercus_velutina/wb1447-01-2.jpg	dataset/segmented/lab/quercus_velutina/wb1447-01-2.png	Quercus velutina	lab
72643	dataset/images/lab/quercus_velutina/wb1447-01-3.jpg	dataset/segmented/lab/quercus_velutina/wb1447-01-3.png	Quercus velutina	lab
72644	dataset/images/lab/quercus_velutina/wb1447-01-4.jpg	dataset/segmented/lab/quercus_velutina/wb1447-01-4.png	Quercus velutina	lab
72645	dataset/images/lab/quercus_velutina/wb1447-02-1.jpg	dataset/segmented/lab/quercus_velutina/wb1447-02-1.png	Quercus velutina	lab
72646	dataset/images/lab/quercus_velutina/wb1447-02-2.jpg	dataset/segmented/lab/quercus_velutina/wb1447-02-2.png	Quercus velutina	lab
72647	dataset/images/lab/quercus_velutina/wb1447-02-3.jpg	dataset/segmented/lab/quercus_velutina/wb1447-02-3.png	Quercus velutina	lab
72648	dataset/images/lab/quercus_velutina/wb1447-02-4.jpg	dataset/segmented/lab/quercus_velutina/wb1447-02-4.png	Quercus velutina	lab
72649	dataset/images/lab/quercus_velutina/wb1447-03-1.jpg	dataset/segmented/lab/quercus_velutina/wb1447-03-1.png	Quercus velutina	lab
72650	dataset/images/lab/quercus_velutina/wb1447-03-2.jpg	dataset/segmented/lab/quercus_velutina/wb1447-03-2.png	Quercus velutina	lab
72651	dataset/images/lab/quercus_velutina/wb1447-03-3.jpg	dataset/segmented/lab/quercus_velutina/wb1447-03-3.png	Quercus velutina	lab
72652	dataset/images/lab/quercus_velutina/wb1447-03-4.jpg	dataset/segmented/lab/quercus_velutina/wb1447-03-4.png	Quercus velutina	lab
72653	dataset/images/lab/quercus_velutina/wb1447-04-1.jpg	dataset/segmented/lab/quercus_velutina/wb1447-04-1.png	Quercus velutina	lab
72654	dataset/images/lab/quercus_velutina/wb1447-04-2.jpg	dataset/segmented/lab/quercus_velutina/wb1447-04-2.png	Quercus velutina	lab
72655	dataset/images/lab/quercus_velutina/wb1447-04-3.jpg	dataset/segmented/lab/quercus_velutina/wb1447-04-3.png	Quercus velutina	lab
72656	dataset/images/lab/quercus_velutina/wb1447-04-4.jpg	dataset/segmented/lab/quercus_velutina/wb1447-04-4.png	Quercus velutina	lab
72657	dataset/images/lab/quercus_velutina/wb1447-05-1.jpg	dataset/segmented/lab/quercus_velutina/wb1447-05-1.png	Quercus velutina	lab
72658	dataset/images/lab/quercus_velutina/wb1447-05-2.jpg	dataset/segmented/lab/quercus_velutina/wb1447-05-2.png	Quercus velutina	lab
72659	dataset/images/lab/quercus_velutina/wb1447-05-3.jpg	dataset/segmented/lab/quercus_velutina/wb1447-05-3.png	Quercus velutina	lab
72660	dataset/images/lab/quercus_velutina/wb1447-05-4.jpg	dataset/segmented/lab/quercus_velutina/wb1447-05-4.png	Quercus velutina	lab
72661	dataset/images/lab/quercus_velutina/wb1447-06-1.jpg	dataset/segmented/lab/quercus_velutina/wb1447-06-1.png	Quercus velutina	lab
72662	dataset/images/lab/quercus_velutina/wb1447-06-2.jpg	dataset/segmented/lab/quercus_velutina/wb1447-06-2.png	Quercus velutina	lab
72663	dataset/images/lab/quercus_velutina/wb1447-06-3.jpg	dataset/segmented/lab/quercus_velutina/wb1447-06-3.png	Quercus velutina	lab
72664	dataset/images/lab/quercus_velutina/wb1447-06-4.jpg	dataset/segmented/lab/quercus_velutina/wb1447-06-4.png	Quercus velutina	lab
72665	dataset/images/lab/quercus_velutina/wb1447-07-1.jpg	dataset/segmented/lab/quercus_velutina/wb1447-07-1.png	Quercus velutina	lab
72666	dataset/images/lab/quercus_velutina/wb1447-07-2.jpg	dataset/segmented/lab/quercus_velutina/wb1447-07-2.png	Quercus velutina	lab
72667	dataset/images/lab/quercus_velutina/wb1447-07-3.jpg	dataset/segmented/lab/quercus_velutina/wb1447-07-3.png	Quercus velutina	lab
72668	dataset/images/lab/quercus_velutina/wb1447-07-4.jpg	dataset/segmented/lab/quercus_velutina/wb1447-07-4.png	Quercus velutina	lab
72669	dataset/images/lab/quercus_velutina/wb1447-08-1.jpg	dataset/segmented/lab/quercus_velutina/wb1447-08-1.png	Quercus velutina	lab
72670	dataset/images/lab/quercus_velutina/wb1447-08-2.jpg	dataset/segmented/lab/quercus_velutina/wb1447-08-2.png	Quercus velutina	lab
72671	dataset/images/lab/quercus_velutina/wb1447-08-3.jpg	dataset/segmented/lab/quercus_velutina/wb1447-08-3.png	Quercus velutina	lab
72672	dataset/images/lab/quercus_velutina/wb1447-08-4.jpg	dataset/segmented/lab/quercus_velutina/wb1447-08-4.png	Quercus velutina	lab
72673	dataset/images/lab/quercus_velutina/wb1447-09-1.jpg	dataset/segmented/lab/quercus_velutina/wb1447-09-1.png	Quercus velutina	lab
72674	dataset/images/lab/quercus_velutina/wb1447-09-2.jpg	dataset/segmented/lab/quercus_velutina/wb1447-09-2.png	Quercus velutina	lab
72675	dataset/images/lab/quercus_velutina/wb1447-09-3.jpg	dataset/segmented/lab/quercus_velutina/wb1447-09-3.png	Quercus velutina	lab
72676	dataset/images/lab/quercus_velutina/wb1447-09-4.jpg	dataset/segmented/lab/quercus_velutina/wb1447-09-4.png	Quercus velutina	lab
72677	dataset/images/lab/quercus_velutina/wb1447-10-1.jpg	dataset/segmented/lab/quercus_velutina/wb1447-10-1.png	Quercus velutina	lab
72678	dataset/images/lab/quercus_velutina/wb1447-10-2.jpg	dataset/segmented/lab/quercus_velutina/wb1447-10-2.png	Quercus velutina	lab
72679	dataset/images/lab/quercus_velutina/wb1447-10-3.jpg	dataset/segmented/lab/quercus_velutina/wb1447-10-3.png	Quercus velutina	lab
72680	dataset/images/lab/quercus_velutina/wb1447-10-4.jpg	dataset/segmented/lab/quercus_velutina/wb1447-10-4.png	Quercus velutina	lab
83181	dataset/images/field/quercus_velutina/13002194290821.jpg	dataset/segmented/field/quercus_velutina/13002194290821.png	Quercus velutina	field
83182	dataset/images/field/quercus_velutina/13002194291601.jpg	dataset/segmented/field/quercus_velutina/13002194291601.png	Quercus velutina	field
83183	dataset/images/field/quercus_velutina/13002194296168.jpg	dataset/segmented/field/quercus_velutina/13002194296168.png	Quercus velutina	field
83184	dataset/images/field/quercus_velutina/13002194293501.jpg	dataset/segmented/field/quercus_velutina/13002194293501.png	Quercus velutina	field
83185	dataset/images/field/quercus_velutina/13002194298723.jpg	dataset/segmented/field/quercus_velutina/13002194298723.png	Quercus velutina	field
83186	dataset/images/field/quercus_velutina/13002194290511.jpg	dataset/segmented/field/quercus_velutina/13002194290511.png	Quercus velutina	field
83187	dataset/images/field/quercus_velutina/13002194297975.jpg	dataset/segmented/field/quercus_velutina/13002194297975.png	Quercus velutina	field
83188	dataset/images/field/quercus_velutina/13002194293675.jpg	dataset/segmented/field/quercus_velutina/13002194293675.png	Quercus velutina	field
83189	dataset/images/field/quercus_velutina/13002194290032.jpg	dataset/segmented/field/quercus_velutina/13002194290032.png	Quercus velutina	field
83190	dataset/images/field/quercus_velutina/13002194291880.jpg	dataset/segmented/field/quercus_velutina/13002194291880.png	Quercus velutina	field
83191	dataset/images/field/quercus_velutina/13002194294935.jpg	dataset/segmented/field/quercus_velutina/13002194294935.png	Quercus velutina	field
83192	dataset/images/field/quercus_velutina/13002194292385.jpg	dataset/segmented/field/quercus_velutina/13002194292385.png	Quercus velutina	field
83193	dataset/images/field/quercus_velutina/13002194293779.jpg	dataset/segmented/field/quercus_velutina/13002194293779.png	Quercus velutina	field
83194	dataset/images/field/quercus_velutina/13002194296164.jpg	dataset/segmented/field/quercus_velutina/13002194296164.png	Quercus velutina	field
83195	dataset/images/field/quercus_velutina/13002194292017.jpg	dataset/segmented/field/quercus_velutina/13002194292017.png	Quercus velutina	field
83196	dataset/images/field/quercus_velutina/13002194297248.jpg	dataset/segmented/field/quercus_velutina/13002194297248.png	Quercus velutina	field
83197	dataset/images/field/quercus_velutina/13002194298393.jpg	dataset/segmented/field/quercus_velutina/13002194298393.png	Quercus velutina	field
83198	dataset/images/field/quercus_velutina/13002194298061.jpg	dataset/segmented/field/quercus_velutina/13002194298061.png	Quercus velutina	field
83199	dataset/images/field/quercus_velutina/13002194297637.jpg	dataset/segmented/field/quercus_velutina/13002194297637.png	Quercus velutina	field
83200	dataset/images/field/quercus_velutina/13002194298387.jpg	dataset/segmented/field/quercus_velutina/13002194298387.png	Quercus velutina	field
83201	dataset/images/field/quercus_velutina/13002194293712.jpg	dataset/segmented/field/quercus_velutina/13002194293712.png	Quercus velutina	field
83202	dataset/images/field/quercus_velutina/13002194290878.jpg	dataset/segmented/field/quercus_velutina/13002194290878.png	Quercus velutina	field
83203	dataset/images/field/quercus_velutina/13002194297640.jpg	dataset/segmented/field/quercus_velutina/13002194297640.png	Quercus velutina	field
83204	dataset/images/field/quercus_velutina/13002194296640.jpg	dataset/segmented/field/quercus_velutina/13002194296640.png	Quercus velutina	field
83205	dataset/images/field/quercus_velutina/13002194295612.jpg	dataset/segmented/field/quercus_velutina/13002194295612.png	Quercus velutina	field
83206	dataset/images/field/quercus_velutina/13002194294570.jpg	dataset/segmented/field/quercus_velutina/13002194294570.png	Quercus velutina	field
83207	dataset/images/field/quercus_velutina/13002194293394.jpg	dataset/segmented/field/quercus_velutina/13002194293394.png	Quercus velutina	field
83208	dataset/images/field/quercus_velutina/13002194299996.jpg	dataset/segmented/field/quercus_velutina/13002194299996.png	Quercus velutina	field
83209	dataset/images/field/quercus_velutina/13002194294811.jpg	dataset/segmented/field/quercus_velutina/13002194294811.png	Quercus velutina	field
83210	dataset/images/field/quercus_velutina/13002194294199.jpg	dataset/segmented/field/quercus_velutina/13002194294199.png	Quercus velutina	field
83211	dataset/images/field/quercus_velutina/13002194294417.jpg	dataset/segmented/field/quercus_velutina/13002194294417.png	Quercus velutina	field
83212	dataset/images/field/quercus_velutina/13002194295878.jpg	dataset/segmented/field/quercus_velutina/13002194295878.png	Quercus velutina	field
83213	dataset/images/field/quercus_velutina/13002194292779.jpg	dataset/segmented/field/quercus_velutina/13002194292779.png	Quercus velutina	field
83214	dataset/images/field/quercus_velutina/13002194297450.jpg	dataset/segmented/field/quercus_velutina/13002194297450.png	Quercus velutina	field
83215	dataset/images/field/quercus_velutina/13002194294952.jpg	dataset/segmented/field/quercus_velutina/13002194294952.png	Quercus velutina	field
83216	dataset/images/field/quercus_velutina/13002194299742.jpg	dataset/segmented/field/quercus_velutina/13002194299742.png	Quercus velutina	field
83217	dataset/images/field/quercus_velutina/13002194297004.jpg	dataset/segmented/field/quercus_velutina/13002194297004.png	Quercus velutina	field
83218	dataset/images/field/quercus_velutina/13002194296808.jpg	dataset/segmented/field/quercus_velutina/13002194296808.png	Quercus velutina	field
83219	dataset/images/field/quercus_velutina/13002194294084.jpg	dataset/segmented/field/quercus_velutina/13002194294084.png	Quercus velutina	field
83220	dataset/images/field/quercus_velutina/13002194290384.jpg	dataset/segmented/field/quercus_velutina/13002194290384.png	Quercus velutina	field
83221	dataset/images/field/quercus_velutina/13002194292133.jpg	dataset/segmented/field/quercus_velutina/13002194292133.png	Quercus velutina	field
83222	dataset/images/field/quercus_velutina/13002194291572.jpg	dataset/segmented/field/quercus_velutina/13002194291572.png	Quercus velutina	field
83223	dataset/images/field/quercus_velutina/13002194296146.jpg	dataset/segmented/field/quercus_velutina/13002194296146.png	Quercus velutina	field
83224	dataset/images/field/quercus_velutina/13002194295199.jpg	dataset/segmented/field/quercus_velutina/13002194295199.png	Quercus velutina	field
83225	dataset/images/field/quercus_velutina/13002194290589.jpg	dataset/segmented/field/quercus_velutina/13002194290589.png	Quercus velutina	field
83226	dataset/images/field/quercus_velutina/13002194291422.jpg	dataset/segmented/field/quercus_velutina/13002194291422.png	Quercus velutina	field
83227	dataset/images/field/quercus_velutina/13002194299655.jpg	dataset/segmented/field/quercus_velutina/13002194299655.png	Quercus velutina	field
83228	dataset/images/field/quercus_velutina/13002194296624.jpg	dataset/segmented/field/quercus_velutina/13002194296624.png	Quercus velutina	field
83229	dataset/images/field/quercus_velutina/13002194297463.jpg	dataset/segmented/field/quercus_velutina/13002194297463.png	Quercus velutina	field
83230	dataset/images/field/quercus_velutina/13002194296486.jpg	dataset/segmented/field/quercus_velutina/13002194296486.png	Quercus velutina	field
83231	dataset/images/field/quercus_velutina/13002194293321.jpg	dataset/segmented/field/quercus_velutina/13002194293321.png	Quercus velutina	field
83232	dataset/images/field/quercus_velutina/13002194290695.jpg	dataset/segmented/field/quercus_velutina/13002194290695.png	Quercus velutina	field
58850	dataset/images/lab/amelanchier_arborea/pi0195-01-1.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-01-1.png	Amelanchier arborea	lab
58858	dataset/images/lab/amelanchier_arborea/pi0195-01-2.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-01-2.png	Amelanchier arborea	lab
58861	dataset/images/lab/amelanchier_arborea/pi0195-01-3.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-01-3.png	Amelanchier arborea	lab
58872	dataset/images/lab/amelanchier_arborea/pi0195-01-4.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-01-4.png	Amelanchier arborea	lab
58876	dataset/images/lab/amelanchier_arborea/pi0195-02-1.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-02-1.png	Amelanchier arborea	lab
58879	dataset/images/lab/amelanchier_arborea/pi0195-02-2.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-02-2.png	Amelanchier arborea	lab
58880	dataset/images/lab/amelanchier_arborea/pi0195-02-3.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-02-3.png	Amelanchier arborea	lab
58882	dataset/images/lab/amelanchier_arborea/pi0195-02-4.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-02-4.png	Amelanchier arborea	lab
58886	dataset/images/lab/amelanchier_arborea/pi0195-03-1.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-03-1.png	Amelanchier arborea	lab
58891	dataset/images/lab/amelanchier_arborea/pi0195-03-2.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-03-2.png	Amelanchier arborea	lab
58896	dataset/images/lab/amelanchier_arborea/pi0195-03-3.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-03-3.png	Amelanchier arborea	lab
58898	dataset/images/lab/amelanchier_arborea/pi0195-03-4.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-03-4.png	Amelanchier arborea	lab
58902	dataset/images/lab/amelanchier_arborea/pi0195-04-1.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-04-1.png	Amelanchier arborea	lab
58905	dataset/images/lab/amelanchier_arborea/pi0195-04-2.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-04-2.png	Amelanchier arborea	lab
58908	dataset/images/lab/amelanchier_arborea/pi0195-04-3.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-04-3.png	Amelanchier arborea	lab
58911	dataset/images/lab/amelanchier_arborea/pi0195-04-4.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-04-4.png	Amelanchier arborea	lab
58916	dataset/images/lab/amelanchier_arborea/pi0195-05-1.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-05-1.png	Amelanchier arborea	lab
58919	dataset/images/lab/amelanchier_arborea/pi0195-05-2.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-05-2.png	Amelanchier arborea	lab
58922	dataset/images/lab/amelanchier_arborea/pi0195-05-3.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-05-3.png	Amelanchier arborea	lab
58925	dataset/images/lab/amelanchier_arborea/pi0195-05-4.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-05-4.png	Amelanchier arborea	lab
58928	dataset/images/lab/amelanchier_arborea/pi0195-06-1.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-06-1.png	Amelanchier arborea	lab
58931	dataset/images/lab/amelanchier_arborea/pi0195-06-2.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-06-2.png	Amelanchier arborea	lab
58934	dataset/images/lab/amelanchier_arborea/pi0195-06-3.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-06-3.png	Amelanchier arborea	lab
58937	dataset/images/lab/amelanchier_arborea/pi0195-06-4.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-06-4.png	Amelanchier arborea	lab
58940	dataset/images/lab/amelanchier_arborea/pi0195-07-1.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-07-1.png	Amelanchier arborea	lab
58943	dataset/images/lab/amelanchier_arborea/pi0195-07-2.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-07-2.png	Amelanchier arborea	lab
58945	dataset/images/lab/amelanchier_arborea/pi0195-07-3.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-07-3.png	Amelanchier arborea	lab
58947	dataset/images/lab/amelanchier_arborea/pi0195-07-4.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-07-4.png	Amelanchier arborea	lab
58952	dataset/images/lab/amelanchier_arborea/pi0195-08-1.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-08-1.png	Amelanchier arborea	lab
58954	dataset/images/lab/amelanchier_arborea/pi0195-08-2.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-08-2.png	Amelanchier arborea	lab
58955	dataset/images/lab/amelanchier_arborea/pi0195-08-3.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-08-3.png	Amelanchier arborea	lab
58957	dataset/images/lab/amelanchier_arborea/pi0195-08-4.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-08-4.png	Amelanchier arborea	lab
58959	dataset/images/lab/amelanchier_arborea/pi0195-09-1.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-09-1.png	Amelanchier arborea	lab
58961	dataset/images/lab/amelanchier_arborea/pi0195-09-2.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-09-2.png	Amelanchier arborea	lab
58963	dataset/images/lab/amelanchier_arborea/pi0195-09-3.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-09-3.png	Amelanchier arborea	lab
58965	dataset/images/lab/amelanchier_arborea/pi0195-09-4.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-09-4.png	Amelanchier arborea	lab
58967	dataset/images/lab/amelanchier_arborea/pi0195-10-1.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-10-1.png	Amelanchier arborea	lab
